Utility Level Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
2014,6,TX,99999,State Adjustment,Final,29.268,3.786,.,.,33.054,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,6,UT,2010,City of Bountiful,Final,0.109,0.026,0.000,0.000,0.135,23,1,0,0,24,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.109,0.026,0.000,0.000,0.135,23,1,0,0,24,0.000,0.000,0.000,0.000,0.000
2014,6,UT,11135,City of Logan - (UT),Final,0.032,0.038,0.000,0.000,0.070,16,1,0,0,17,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.032,0.038,0.000,0.000,0.070,16,1,0,0,17,0.000,0.000,0.000,0.000,0.000
2014,6,UT,12866,Moon Lake Electric Assn Inc,Final,0.006,0.020,0.000,0.000,0.026,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.006,0.020,0.000,0.000,0.026,3,1,0,0,4,0.000,0.000,0.000,0.000,0.000
2014,6,UT,14354,PacifiCorp,Final,8.124,11.047,1.942,0.000,21.113,"2,343",311,20,0,"2,674",.,.,.,.,0.000,0.138,0.023,0.000,0.000,0.161,41,7,0,0,48,.,.,.,.,0.000,0.053,0.226,0.000,0.000,0.279,12,8,0,0,20,.,.,.,.,0.000,8.315,11.296,1.942,0.000,21.553,"2,396",326,20,0,"2,742",0.000,0.000,0.000,0.000,0.000
2014,6,UT,15444,Provo City Corp,Final,0.231,.,.,.,0.231,42,.,.,.,42,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.231,0.000,0.000,0.000,0.231,42,0,0,0,42,0.000,0.000,0.000,0.000,0.000
2014,6,UT,17845,City of Springville - (UT),Final,0.036,.,.,.,0.036,7,.,.,.,7,4.341,.,.,.,4.341,0.005,.,.,.,0.005,2,.,.,.,2,0.368,.,.,.,0.368,.,0.006,.,.,0.006,.,1,.,.,1,.,0.000,.,.,0.000,0.041,0.006,0.000,0.000,0.047,9,1,0,0,10,4.709,0.000,0.000,0.000,4.709
2014,6,UT,17874,City of St George,Final,0.205,0.386,0.260,0.000,0.851,45,10,1,0,56,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.205,0.386,0.260,0.000,0.851,45,10,1,0,56,0.000,0.000,0.000,0.000,0.000
2014,6,UT,18206,Strawberry Electric Serv Dist,Final,0.060,.,.,.,0.060,12,.,.,.,12,.,.,.,.,0.000,0.055,.,.,.,0.055,12,.,.,.,12,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.115,0.000,0.000,0.000,0.115,24,0,0,0,24,0.000,0.000,0.000,0.000,0.000
2014,6,UT,99999,State Adjustment,Final,1.039,0.835,.,.,1.874,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,6,VA,84,A & N Electric Coop,Final,0.046,0.125,.,.,0.171,12,8,.,.,20,.,.,.,.,0.000,0.012,0.000,.,.,0.012,5,0,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.058,0.125,0.000,0.000,0.183,17,8,0,0,25,0.000,0.000,0.000,0.000,0.000
2014,6,VA,733,Appalachian Power Co,Final,1.146,1.873,0.083,.,3.102,298,35,1,.,334,88.523,8.171,0.000,.,96.694,0.073,0.037,.,.,0.110,20,5,.,.,25,1.687,1.183,.,.,2.870,.,1.128,.,.,1.128,.,1,.,.,1,.,0.000,.,.,0.000,1.219,3.038,0.083,0.000,4.340,318,41,1,0,360,90.210,9.354,0.000,0.000,99.564
2014,6,VA,17066,Shenandoah Valley Elec Coop,Final,0.618,0.060,0.000,0.000,0.678,83,7,0,.,90,.,.,.,0.000,0.000,0.032,.,.,.,0.032,7,.,.,.,7,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.650,0.060,0.000,0.000,0.710,90,7,0,0,97,0.000,0.000,0.000,0.000,0.000
2014,6,VA,19876,Virginia Electric & Power Co,Final,3.624,3.247,0.019,0.000,6.890,840,131,1,0,972,.,.,.,.,0.000,0.048,0.027,0.000,0.000,0.075,20,5,0,0,25,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.672,3.274,0.019,0.000,6.965,860,136,1,0,997,0.000,0.000,0.000,0.000,0.000
2014,6,VA,19882,Virginia Tech Electric Service,Final,0.014,0.108,0.000,0.000,0.122,4,4,0,0,8,1.017,0.731,0.000,0.000,1.748,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.014,0.108,0.000,0.000,0.122,4,4,0,0,8,1.017,0.731,0.000,0.000,1.748
2014,6,VA,40228,Rappahannock Electric Coop,Final,0.661,0.153,.,.,0.814,127,10,.,.,137,.,.,.,.,0.000,0.037,.,.,.,0.037,8,.,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.698,0.153,0.000,0.000,0.851,135,10,0,0,145,0.000,0.000,0.000,0.000,0.000
2014,6,VA,99999,State Adjustment,Final,1.566,0.867,0.083,.,2.516,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,6,VT,2548,City of Burlington Electric - (VT),Final,0.190,0.478,0.038,.,0.706,56,22,1,.,79,18.553,36.483,0.000,.,55.036,.,0.063,.,.,0.063,.,3,.,.,3,.,.,.,.,0.000,.,0.145,.,.,0.145,.,1,.,.,1,.,10.640,.,.,10.640,0.190,0.686,0.038,0.000,0.914,56,26,1,0,83,18.553,47.123,0.000,0.000,65.676
2014,6,VT,7601,Green Mountain Power Corp,Final,16.255,4.779,0.197,0.000,21.231,"2,393",153,4,0,"2,550",.,.,.,.,0.000,0.192,0.000,0.000,0.000,0.192,14,0,0,0,14,.,.,.,.,0.000,0.962,0.220,0.000,0.000,1.182,55,2,0,0,57,.,.,.,.,0.000,17.409,4.999,0.197,0.000,22.605,"2,462",155,4,0,"2,621",0.000,0.000,0.000,0.000,0.000
2014,6,VT,19791,"Vermont Electric Cooperative, Inc",Final,2.007,0.394,0.000,0.000,2.401,341,15,0,0,356,.,.,.,.,0.000,0.140,0.078,0.000,0.000,0.218,22,5,0,0,27,.,.,.,.,0.000,0.110,0.298,0.000,0.000,0.408,11,3,0,0,14,.,.,.,.,0.000,2.257,0.770,0.000,0.000,3.027,374,23,0,0,397,0.000,0.000,0.000,0.000,0.000
2014,6,VT,99999,State Adjustment,Final,2.593,0.164,.,.,2.757,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,6,WA,3660,PUD No 1 of Clark County - (WA),Final,0.457,0.181,0.000,0.000,0.638,135,12,0,0,147,44.610,3.250,0.000,0.000,47.860,0.068,0.002,0.000,0.000,0.070,4,1,0,0,5,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.016,1,0,0,0,1,0.490,0.000,0.000,0.000,0.490,0.541,0.183,0.000,0.000,0.724,140,13,0,0,153,45.100,3.250,0.000,0.000,48.350
2014,6,WA,14354,PacifiCorp,Final,0.838,0.505,0.026,0.000,1.369,147,28,3,0,178,.,.,.,.,0.000,0.025,0.000,0.000,0.000,0.025,3,0,0,0,3,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,.,.,.,.,0.000,0.863,0.505,0.026,0.000,1.394,150,28,3,0,181,0.000,0.000,0.000,0.000,0.000
2014,6,WA,15500,Puget Sound Energy Inc,Final,9.664,2.434,0.024,0.000,12.122,"1,875",186,1,0,"2,062",0.000,0.000,0.000,0.000,0.000,0.101,0.011,0.000,0.000,0.112,32,5,0,0,37,0.000,0.000,0.000,0.000,0.000,0.098,0.056,0.000,0.000,0.154,12,4,0,0,16,0.000,0.000,0.000,0.000,0.000,9.863,2.501,0.024,0.000,12.388,"1,919",195,1,0,"2,115",0.000,0.000,0.000,0.000,0.000
2014,6,WA,16868,City of Seattle - (WA),Final,4.236,1.736,.,.,5.972,"1,265",115,.,.,"1,380",.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.236,1.736,0.000,0.000,5.972,"1,265",115,0,0,"1,380",0.000,0.000,0.000,0.000,0.000
2014,6,WA,17470,PUD 1 of Snohomish County,Final,2.148,0.398,.,.,2.546,386,47,.,.,433,.,.,.,.,0.000,0.010,.,.,.,0.010,4,.,.,.,4,.,.,.,.,0.000,0.112,.,.,.,0.112,2,.,.,.,2,.,.,.,.,0.000,2.270,0.398,0.000,0.000,2.668,392,47,0,0,439,0.000,0.000,0.000,0.000,0.000
2014,6,WA,18429,City of Tacoma  - (WA),Final,0.332,0.077,0.000,0.000,0.409,105,4,0,0,109,47.000,8.200,0.000,0.000,55.200,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.332,0.077,0.000,0.000,0.409,105,4,0,0,109,47.000,8.200,0.000,0.000,55.200
2014,6,WA,20169,Avista Corp,Final,0.571,0.329,.,.,0.900,142,26,.,.,168,.,.,.,.,0.000,0.108,.,.,.,0.108,15,.,.,.,15,.,.,.,.,0.000,0.063,0.017,.,.,0.080,9,1,.,.,10,.,.,.,.,0.000,0.742,0.346,0.000,0.000,1.088,166,27,0,0,193,0.000,0.000,0.000,0.000,0.000
2014,6,WA,99999,State Adjustment,Final,4.540,0.474,.,.,5.014,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,6,WI,4715,Dahlberg Light & Power Co,Final,0.020,.,.,.,0.020,3,.,.,.,3,1.020,.,.,.,1.020,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.020,0.000,0.000,0.000,0.020,3,0,0,0,3,1.020,0.000,0.000,0.000,1.020
2014,6,WI,5574,East Central Energy,Final,0.020,.,.,.,0.020,4,.,.,.,4,0.493,.,.,.,0.493,0.022,.,.,.,0.022,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.042,0.000,0.000,0.000,0.042,7,0,0,0,7,0.493,0.000,0.000,0.000,0.493
2014,6,WI,11479,Madison Gas & Electric Co,Final,0.371,0.757,.,.,1.128,100,41,.,.,141,34.406,37.956,.,.,72.362,0.065,0.020,.,.,0.085,4,1,.,.,5,1.790,.,.,.,1.790,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.436,0.777,0.000,0.000,1.213,104,42,0,0,146,36.196,37.956,0.000,0.000,74.152
2014,6,WI,13697,North Central Power Co Inc,Final,0.015,.,.,.,0.015,4,.,.,.,4,0.108,.,.,.,0.108,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.015,0.000,0.000,0.000,0.015,4,0,0,0,4,0.108,0.000,0.000,0.000,0.108
2014,6,WI,13815,Northwestern Wisconsin Elec Co,Final,0.026,0.013,0.000,0.000,0.039,6,2,0,0,8,2.452,0.000,0.000,0.000,2.452,0.020,0.040,0.000,0.000,0.060,1,2,0,0,3,0.000,2.126,0.000,0.000,2.126,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.046,0.053,0.000,0.000,0.099,7,4,0,0,11,2.452,2.126,0.000,0.000,4.578
2014,6,WI,20847,Wisconsin Electric Power Co,Final,1.722,1.714,0.000,0.000,3.436,301,139,0,0,440,.,.,.,.,0.000,0.433,1.012,0.000,0.000,1.445,29,40,0,0,69,.,.,.,.,0.000,0.000,0.025,0.000,0.000,0.025,0,3,0,0,3,.,.,.,.,0.000,2.155,2.751,0.000,0.000,4.906,330,182,0,0,512,0.000,0.000,0.000,0.000,0.000
2014,6,WI,20856,Wisconsin Power & Light Co,Final,0.661,1.076,.,.,1.737,137,99,.,.,236,.,.,.,.,0.000,0.236,0.577,.,.,0.813,32,30,.,.,62,.,.,.,.,0.000,0.062,6.629,.,.,6.691,2,31,.,.,33,.,.,.,.,0.000,0.959,8.282,0.000,0.000,9.241,171,160,0,0,331,0.000,0.000,0.000,0.000,0.000
2014,6,WI,20860,Wisconsin Public Service Corp,Final,1.155,1.445,.,.,2.600,245,133,.,.,378,.,.,.,.,0.000,0.441,0.511,.,.,0.952,39,15,.,.,54,.,.,.,.,0.000,0.010,0.025,.,.,0.035,1,2,.,.,3,.,.,.,.,0.000,1.606,1.981,0.000,0.000,3.587,285,150,0,0,435,0.000,0.000,0.000,0.000,0.000
2014,6,WI,99999,State Adjustment,Final,1.876,0.331,.,.,2.207,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,6,WV,733,Appalachian Power Co,Final,0.173,0.245,0.006,.,0.424,45,19,1,.,65,12.158,5.843,0.387,.,18.388,0.025,0.010,.,.,0.035,6,1,.,.,7,0.013,0.000,.,.,0.013,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.198,0.255,0.006,0.000,0.459,51,20,1,0,72,12.171,5.843,0.387,0.000,18.401
2014,6,WV,12796,Monongahela Power Co,Final,0.335,0.228,.,.,0.563,86,15,.,.,101,0.000,0.000,.,.,0.000,0.034,0.001,.,.,0.035,11,1,.,.,12,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.369,0.229,0.000,0.000,0.598,97,16,0,0,113,0.000,0.000,0.000,0.000,0.000
2014,6,WV,15263,The Potomac Edison Company,Final,1.145,0.048,.,.,1.193,162,9,.,.,171,0.000,0.000,.,.,0.000,0.016,0.005,.,.,0.021,7,2,.,.,9,0.000,0.000,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.161,0.053,0.000,0.000,1.214,169,11,0,0,180,0.000,0.000,0.000,0.000,0.000
2014,6,WV,20521,Wheeling Power Co,Final,0.140,0.005,.,.,0.145,14,1,.,.,15,13.881,0.516,.,.,14.397,0.004,.,.,.,0.004,2,.,.,.,2,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.144,0.005,0.000,0.000,0.149,16,1,0,0,17,13.881,0.516,0.000,0.000,14.397
2014,6,WV,99999,State Adjustment,Final,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,6,WY,3461,Cheyenne Light Fuel & Power Co,Final,0.051,0.031,.,.,0.082,9,3,.,.,12,.,.,.,.,0.000,0.239,0.033,.,.,0.272,96,3,.,.,99,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.290,0.064,0.000,0.000,0.354,105,6,0,0,111,0.000,0.000,0.000,0.000,0.000
2014,6,WY,8566,High Plains Power Inc,Final,0.146,0.025,0.000,0.000,0.171,22,2,0,0,24,.,.,.,.,0.000,0.027,0.018,0.000,0.000,0.045,7,3,0,0,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.173,0.043,0.000,0.000,0.216,29,5,0,0,34,0.000,0.000,0.000,0.000,0.000
2014,6,WY,11273,Lower Valley Energy Inc,Final,0.149,0.072,0.173,.,0.394,43,10,6,.,59,.,.,.,.,0.000,.,0.025,.,.,0.025,.,2,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.149,0.097,0.173,0.000,0.419,43,12,6,0,61,0.000,0.000,0.000,0.000,0.000
2014,6,WY,14354,PacifiCorp,Final,0.281,0.251,0.000,0.000,0.532,83,27,0,0,110,.,.,.,.,0.000,0.177,0.101,0.000,0.000,0.278,51,14,0,0,65,.,.,.,.,0.000,0.031,0.021,0.000,0.000,0.052,7,3,0,0,10,.,.,.,.,0.000,0.489,0.373,0.000,0.000,0.862,141,44,0,0,185,0.000,0.000,0.000,0.000,0.000
2014,6,WY,19156,Powder River Energy Corp,Final,0.072,0.060,.,.,0.132,13,3,.,.,16,6.285,3.162,.,.,19.447,0.028,0.010,.,.,0.038,9,1,.,.,10,0.675,0.140,.,.,0.815,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.100,0.070,0.000,0.000,0.170,22,4,0,0,26,6.960,3.302,0.000,0.000,10.262
2014,6,WY,27058,"High West Energy, Inc",Final,0.124,.,0.004,.,0.128,61,.,1,.,62,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.124,0.000,0.004,0.000,0.128,61,0,1,0,62,0.000,0.000,0.000,0.000,0.000
2014,6,WY,99999,State Adjustment,Final,0.129,0.084,.,.,0.213,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,7,AK,219,Alaska Power and Telephone Co,Final,0.012,0.011,0.000,0.000,0.023,3,1,0,0,4,0.321,0.100,0.000,0.000,0.421,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.012,0.011,0.000,0.000,0.023,3,1,0,0,4,0.321,0.100,0.000,0.000,0.421
2014,7,AK,599,Anchorage Municipal Light and Power,Final,.,0.018,.,.,0.018,.,1,.,.,1,.,0.000,.,.,0.000,.,0.005,.,.,0.005,.,1,.,.,1,.,0.003,.,.,0.003,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.023,0.000,0.000,0.023,0,2,0,0,2,0.000,0.003,0.000,0.000,0.003
2014,7,AK,3522,Chugach Electric Assn Inc,Final,0.008,0.011,.,.,0.019,2,2,.,.,4,.,.,.,.,0.000,.,0.010,.,.,0.010,.,4,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.021,0.000,0.000,0.029,2,6,0,0,8,0.000,0.000,0.000,0.000,0.000
2014,7,AK,7353,Golden Valley Elec Assn Inc,Final,0.116,0.066,0.019,.,0.201,29,7,3,.,39,1.985,0.000,0.000,.,1.985,0.013,0.005,0.000,.,0.018,4,1,0,.,5,0.064,0.000,0.000,.,0.064,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.129,0.071,0.019,0.000,0.219,33,8,3,0,44,2.049,0.000,0.000,0.000,2.049
2014,7,AK,11824,Matanuska Electric Assn Inc,Final,0.040,0.017,0.000,0.000,0.057,13,4,0,0,17,0.000,0.000,0.000,0.000,0.000,0.041,0.015,0.000,0.000,0.056,15,4,0,0,19,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.000,0.000,0.016,3,0,0,0,3,0.000,0.000,0.000,0.000,0.000,0.097,0.032,0.000,0.000,0.129,31,8,0,0,39,0.000,0.000,0.000,0.000,0.000
2014,7,AK,19558,Homer Electric Assn Inc,Final,0.095,0.013,.,.,0.108,30,4,.,.,34,6.716,0.604,.,.,7.320,0.114,0.020,.,.,0.134,29,4,.,.,33,0.994,0.087,.,.,1.081,0.000,0.000,.,.,0.000,0,0,.,.,0,0.000,0.000,.,.,0.000,0.209,0.033,0.000,0.000,0.242,59,8,0,0,67,7.710,0.691,0.000,0.000,8.401
2014,7,AK,99999,State Adjustment,Final,0.017,.,.,.,0.017,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,7,AL,195,Alabama Power Co,Final,0.247,0.205,.,.,0.452,59,16,.,.,75,11.019,14.190,.,.,25.209,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.247,0.207,0.000,0.000,0.454,59,17,0,0,76,11.019,14.190,0.000,0.000,25.209
2014,7,AL,99999,State Adjustment,Final,0.061,.,.,.,0.061,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,7,AR,814,Entergy Arkansas Inc,Final,0.479,0.190,.,.,0.669,102,17,.,.,119,.,.,.,.,0.000,0.002,0.057,.,.,0.059,1,4,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.481,0.247,0.000,0.000,0.728,103,21,0,0,124,0.000,0.000,0.000,0.000,0.000
2014,7,AR,817,Arkansas Valley Elec Coop Corp,Final,0.101,0.017,.,.,0.118,21,1,.,.,22,0.635,.,.,.,0.000,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.107,0.017,0.000,0.000,0.124,22,1,0,0,23,0.635,0.000,0.000,0.000,0.635
2014,7,AR,3093,Carroll Electric Coop Corp - (AR),Final,0.265,.,.,.,0.265,58,.,.,.,58,.,.,.,.,0.000,0.015,.,.,.,0.015,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.280,0.000,0.000,0.000,0.280,60,0,0,0,60,0.000,0.000,0.000,0.000,0.000
2014,7,AR,5860,Empire District Electric Co,Final,0.008,.,.,.,0.008,1,.,.,.,1,0.142,.,.,.,0.008,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.008,0.000,0.000,0.000,0.008,1,0,0,0,1,0.142,0.000,0.000,0.000,0.142
2014,7,AR,6342,First Electric Coop Corp,Final,0.151,.,.,.,0.151,30,.,.,.,30,.,.,.,.,0.000,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.161,0.000,0.000,0.000,0.161,31,0,0,0,31,0.000,0.000,0.000,0.000,0.000
2014,7,AR,13718,City of North Little Rock - (AR),Final,0.050,1.200,.,.,1.250,3,5,.,.,8,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.050,1.200,0.000,0.000,1.250,3,5,0,0,8,0.000,0.000,0.000,0.000,0.000
2014,7,AR,14063,Oklahoma Gas & Electric Co,Final,0.053,0.029,0.000,0.000,0.082,9,3,0,.,12,0.000,0.000,0.000,0.000,0.000,0.004,0.001,0.000,0.000,0.005,1,1,0,.,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.057,0.030,0.000,0.000,0.087,10,4,0,0,14,0.000,0.000,0.000,0.000,0.000
2014,7,AR,17698,Southwestern Electric Power Co,Final,0.045,0.339,0.000,0.000,0.384,13,11,0,0,24,2.127,0.975,0.000,0.000,3.102,0.000,0.004,0.000,0.000,0.004,0,2,0,0,2,0.000,0.126,0.000,0.000,0.126,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.045,0.343,0.000,0.000,0.388,13,13,0,0,26,2.127,1.101,0.000,0.000,3.228
2014,7,AR,99999,State Adjustment,Final,0.652,0.010,.,.,0.662,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,7,AZ,176,Ajo Improvement Co,Final,.,0.033,.,.,0.033,.,3,.,.,3,.,0.760,.,.,0.760,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3,0.000,0.760,0.000,0.000,0.760
2014,7,AZ,803,Arizona Public Service Co,Final,154.610,188.210,0.000,0.000,342.820,"26,610","1,042",0,0,"27,652",0.000,0.000,0.000,0.000,0.000,0.050,0.110,0.000,0.000,0.160,25,10,0,0,35,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,154.660,188.320,0.000,0.000,342.980,"26,635","1,052",0,0,"27,687",0.000,0.000,0.000,0.000,0.000
2014,7,AZ,12919,Morenci Water and Electric,Final,.,0.033,.,.,0.033,.,3,.,.,3,.,0.654,.,.,0.654,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.000,0.033,0.000,0.000,0.033,0,3,0,0,3,0.000,0.654,0.000,0.000,0.654
2014,7,AZ,16572,Salt River Project,Final,56.425,15.132,2.044,0.000,73.601,"9,464",287,46,0,"9,797",.,"1,436.000",60.000,0.000,"1,496.000",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,56.425,15.132,2.044,0.000,73.601,"9,464",287,46,0,"9,797",0.000,"1,436.000",60.000,0.000,"1,496.000"
